harvest_year,plot,sub_plot,fertilizer_code,cultivar,grain,straw
1960,7,*,N2PKNaMg,Squarehead's Master,2.35,3.69
1961,7,*,N2PKNaMg,Squarehead's Master,2.34,3.31
1963,7,*,N2PKNaMg,Squarehead's Master,2.04,5.45
1964,7,*,N2PKNaMg,Squarehead's Master,3.28,4.36
1965,7,*,N2PKNaMg,Squarehead's Master,2.9,4.34
1966,7,*,N2PKNaMg,Squarehead's Master,3.53,3.35
1928,8,*,N3PKNaMg,Red Standard,4.6,8.03
1929,8,*,N3PKNaMg,Squarehead's Master,1.4,6.4
1930,8,*,N3PKNaMg,Red Standard,1.6,4.38
1931,8,*,N3PKNaMg,Red Standard,1.28,6.36
1933,8,*,N3PKNaMg,Red Standard,2.4,6.37
1934,8,*,N3PKNaMg,Red Standard,4.24,7.59
1935,8,*,N3PKNaMg,Red Standard,1.89,8
1936,8,*,N3PKNaMg,Red Standard,1.5,5.21
1938,8,*,N3PKNaMg,Red Standard,4.82,6.55
1939,8,*,N3PKNaMg,Red Standard,2.71,6.87
1940,8,*,N3PKNaMg,Squarehead's Master,3.43,5.97
1941,8,*,N3PKNaMg,Squarehead's Master,2.04,4.4
1943,8,*,N3PKNaMg,Squarehead's Master,3.42,7.38
1944,8,*,N3PKNaMg,Red Standard,2.97,5.57
1945,8,*,N3PKNaMg,Red Standard,2.83,5.14
1946,8,*,N3PKNaMg,Squarehead's Master,2.13,6.61
1948,8,*,N3PKNaMg,Squarehead's Master,3.57,6.93
1949,8,*,N3PKNaMg,Squarehead's Master,3.03,5.3
1950,8,*,N3PKNaMg,Squarehead's Master,2.18,5.15
1951,8,*,N3PKNaMg,Squarehead's Master,2.59,5.62
1953,8,*,N3PKNaMg,Squarehead's Master,2.75,6.13
1954,8,*,N3PKNaMg,Squarehead's Master,3.25,6.38
1955,8,*,N3PKNaMg,Squarehead's Master,2.99,5.23
1956,8,*,N3PKNaMg,Squarehead's Master,2.42,3.65
1958,8,*,N3PKNaMg,Squarehead's Master,3.12,3.2
1959,8,*,N3PKNaMg,Squarehead's Master,3.87,3.88
1960,8,*,N3PKNaMg,Squarehead's Master,2.95,4.16
1961,8,*,N3PKNaMg,Squarehead's Master,2.98,4.69
1963,8,*,N3PKNaMg,Squarehead's Master,2.1,5.67
1964,8,*,N3PKNaMg,Squarehead's Master,3.51,6.33
1965,8,*,N3PKNaMg,Squarehead's Master,2.91,4.85
1966,8,*,N3PKNaMg,Squarehead's Master,3.94,4.22
1928,9,*,N1*PKNaMg,Red Standard,4.08,6.41
1929,9,*,N1*PKNaMg,Squarehead's Master,1.72,3.91
1930,9,*,N1*PKNaMg,Red Standard,1.18,2.81
1931,9,*,N1*PKNaMg,Red Standard,1.21,3.55
1933,9,*,N1*PKNaMg,Red Standard,2.53,5.29
1934,9,*,N1*PKNaMg,Red Standard,2.75,4.43
1935,9,*,N1*PKNaMg,Red Standard,1.43,4.02
1936,9,*,N1*PKNaMg,Red Standard,1.04,3.27
1938,9,*,N1*PKNaMg,Red Standard,4.39,5.46
1939,9,*,N1*PKNaMg,Red Standard,2.04,4.41
1940,9,*,N1*PKNaMg,Squarehead's Master,2.63,4.15
1941,9,*,N1*PKNaMg,Squarehead's Master,1.46,2.86
1943,9,*,N1*PKNaMg,Squarehead's Master,3.32,5.87
1944,9,*,N1*PKNaMg,Red Standard,1.75,2.79
1945,9,*,N1*PKNaMg,Red Standard,1.66,2.83
1946,9,*,N1*PKNaMg,Squarehead's Master,1.51,4.01
1948,9,*,N1*PKNaMg,Squarehead's Master,2.78,5.03
1949,9,*,N1*PKNaMg,Squarehead's Master,1.74,2.93
1950,9,*,N1*PKNaMg,Squarehead's Master,1.67,3.17
1951,9,*,N1*PKNaMg,Squarehead's Master,1.67,3.05
1953,9,*,N1*PKNaMg,Squarehead's Master,2.49,5.75
1954,9,*,N1*PKNaMg,Squarehead's Master,2.11,4.01
1955,9,*,N1*PKNaMg,Squarehead's Master,2.38,3.52
1956,9,*,N1*PKNaMg,Squarehead's Master,1.54,2.4
1958,9,*,N1*PKNaMg,Squarehead's Master,3.28,5.88
1959,9,*,N1*PKNaMg,Squarehead's Master,2.42,2.75
1960,9,*,N1*PKNaMg,Squarehead's Master,1.88,2.76
1961,9,*,N1*PKNaMg,Squarehead's Master,2.16,2.44
1963,9,*,N1*PKNaMg,Squarehead's Master,1.59,4.61
1964,9,*,N1*PKNaMg,Squarehead's Master,2.41,3.26
1965,9,*,N1*PKNaMg,Squarehead's Master,2.41,3.52
1966,9,*,N1*PKNaMg,Squarehead's Master,3.01,3.26
1928,10,*,N2,Red Standard,3.18,5.1
1929,10,*,N2,Squarehead's Master,1.66,3.69
1930,10,*,N2,Red Standard,1.02,2.15
1931,10,*,N2,Red Standard,1.58,3.67
1933,10,*,N2,Red Standard,2.79,4.88
1934,10,*,N2,Red Standard,3.49,4.62
1935,10,*,N2,Red Standard,1.53,3.86
1936,10,*,N2,Red Standard,1.02,2.6
1938,10,*,N2,Red Standard,3.17,3.3
1939,10,*,N2,Red Standard,2.46,4.47
1940,10,*,N2,Squarehead's Master,2.2,2.75
1941,10,*,N2,Squarehead's Master,1.53,2.19
1943,10,*,N2,Squarehead's Master,3.02,4.57
1944,10,*,N2,Red Standard,2.31,3.44
1945,10,*,N2,Red Standard,1.92,3.03
1946,10,*,N2,Squarehead's Master,2.12,4.15
1948,10,*,N2,Squarehead's Master,1.78,4.04
1949,10,*,N2,Squarehead's Master,2.57,3.9
1950,10,*,N2,Squarehead's Master,1.94,3.02
1951,10,*,N2,Squarehead's Master,1.73,2.8
1953,10,*,N2,Squarehead's Master,2.06,4.36
1954,10,*,N2,Squarehead's Master,2.17,3.51
1955,10,*,N2,Squarehead's Master,1.88,2.64
1956,10,*,N2,Squarehead's Master,1.01,1.95
1958,10,*,N2,Squarehead's Master,2.32,2.85
1959,10,*,N2,Squarehead's Master,2.72,1.57
1960,10,*,N2,Squarehead's Master,2.17,2.4
1961,10,*,N2,Squarehead's Master,2.61,2.73
1963,10,*,N2,Squarehead's Master, , 
1964,10,*,N2,Squarehead's Master,3.06,3.76
1965,10,*,N2,Squarehead's Master,2.3,1.95
1966,10,*,N2,Squarehead's Master,2.35,2.29
1928,11,*,N2P,Red Standard,3.91,6.17
1929,11,*,N2P,Squarehead's Master,1.36,3.13
1930,11,*,N2P,Red Standard,0.87,1.84
1931,11,*,N2P,Red Standard,1.86,4
1933,11,*,N2P,Red Standard,2.35,4.07
1934,11,*,N2P,Red Standard,2.77,4.89
1935,11,*,N2P,Red Standard,1.26,3.93
1936,11,*,N2P,Red Standard,0.59,1.87
1938,11,*,N2P,Red Standard,3.14,3.54
1939,11,*,N2P,Red Standard,2.38,4.48
1940,11,*,N2P,Squarehead's Master,2.51,3.17
1941,11,*,N2P,Squarehead's Master,1.39,2.26
1943,11,*,N2P,Squarehead's Master,2.98,4.55
1944,11,*,N2P,Red Standard,1.97,3.28
1945,11,*,N2P,Red Standard,1.75,2.88
1946,11,*,N2P,Squarehead's Master,1.82,4.03
1948,11,*,N2P,Squarehead's Master,2.04,3.62
1949,11,*,N2P,Squarehead's Master,2.56,3.96
1950,11,*,N2P,Squarehead's Master,1.63,3.51
1951,11,*,N2P,Squarehead's Master,1.84,2.82
1953,11,*,N2P,Squarehead's Master,2.01,3.98
1954,11,*,N2P,Squarehead's Master,2.3,4.47
1955,11,*,N2P,Squarehead's Master,2.13,3.28
1956,11,*,N2P,Squarehead's Master,1.33,2.28
1958,11,*,N2P,Squarehead's Master,1.82,2.53
1959,11,*,N2P,Squarehead's Master,3.18,2.53
1960,11,*,N2P,Squarehead's Master,2.4,2.77
1961,11,*,N2P,Squarehead's Master,2.07,2.26
1963,11,*,N2P,Squarehead's Master, , 
1964,11,*,N2P,Squarehead's Master,2.77,3.56
1965,11,*,N2P,Squarehead's Master,2.07,2.74
1966,11,*,N2P,Squarehead's Master,2.37,1.94
1928,12,*,N2PNa*,Red Standard,4.13,6.41
1929,12,*,N2PNa*,Squarehead's Master,1.8,4.1
1930,12,*,N2PNa*,Red Standard,0.77,1.66
1931,12,*,N2PNa*,Red Standard,1.7,4.42
1933,12,*,N2PNa*,Red Standard,2.69,4.49
1934,12,*,N2PNa*,Red Standard,3.4,5.56
1935,12,*,N2PNa*,Red Standard,1.41,4.38
1936,12,*,N2PNa*,Red Standard,0.9,2.68
1938,12,*,N2PNa*,Red Standard,3.66,4.43
1939,12,*,N2PNa*,Red Standard,2.56,5.04
1940,12,*,N2PNa*,Squarehead's Master,2.88,3.88
1941,12,*,N2PNa*,Squarehead's Master,1.73,2.54
1943,12,*,N2PNa*,Squarehead's Master,3.25,5.55
1944,12,*,N2PNa*,Red Standard,2.07,3.17
1945,12,*,N2PNa*,Red Standard,2.13,3.46
1946,12,*,N2PNa*,Squarehead's Master,2,4.17
1948,12,*,N2PNa*,Squarehead's Master,2.53,4.17
1949,12,*,N2PNa*,Squarehead's Master,2.65,4.35
1950,12,*,N2PNa*,Squarehead's Master,2,3.51
1951,12,*,N2PNa*,Squarehead's Master,1.98,2.98
1953,12,*,N2PNa*,Squarehead's Master,2.34,4.56
1954,12,*,N2PNa*,Squarehead's Master,2.29,4.48
1955,12,*,N2PNa*,Squarehead's Master,2.62,3.8
1956,12,*,N2PNa*,Squarehead's Master,1.51,2.48
1958,12,*,N2PNa*,Squarehead's Master,1.94,2.86
1959,12,*,N2PNa*,Squarehead's Master,2.91,2.63
1960,12,*,N2PNa*,Squarehead's Master,2.48,3.09
1961,12,*,N2PNa*,Squarehead's Master,2.06,2.62
1963,12,*,N2PNa*,Squarehead's Master, , 
1964,12,*,N2PNa*,Squarehead's Master,2.68,3.9
1965,12,*,N2PNa*,Squarehead's Master,2.14,2.53
1966,12,*,N2PNa*,Squarehead's Master,2.78,2.24
1928,13,*,N2PK,Red Standard,4.18,6.89
1929,13,*,N2PK,Squarehead's Master,1.88,4.13
1930,13,*,N2PK,Red Standard,0.89,1.92
1931,13,*,N2PK,Red Standard,1.23,4.48
1933,13,*,N2PK,Red Standard,2.6,5.44
1934,13,*,N2PK,Red Standard,3.59,6.44
1935,13,*,N2PK,Red Standard,1.8,4.97
1936,13,*,N2PK,Red Standard,1.53,3.58
1938,13,*,N2PK,Red Standard,4.37,5.9
1939,13,*,N2PK,Red Standard,2.2,5.28
1940,13,*,N2PK,Squarehead's Master,2.83,4.22
1941,13,*,N2PK,Squarehead's Master,1.42,2.33
1943,13,*,N2PK,Squarehead's Master,3.76,6.74
1944,13,*,N2PK,Red Standard,2.53,4.6
1945,13,*,N2PK,Red Standard,1.89,3.51
1946,13,*,N2PK,Squarehead's Master,1.85,4.77
1948,13,*,N2PK,Squarehead's Master,3.29,5.5
1949,13,*,N2PK,Squarehead's Master,1.95,4.06
1950,13,*,N2PK,Squarehead's Master,1.84,3.77
1951,13,*,N2PK,Squarehead's Master,2.17,4.17
1953,13,*,N2PK,Squarehead's Master,3.04,5.85
1954,13,*,N2PK,Squarehead's Master,2.31,4.51
1955,13,*,N2PK,Squarehead's Master,2.63,4.14
1956,13,*,N2PK,Squarehead's Master,2.03,3.32
1958,13,*,N2PK,Squarehead's Master,3.27,5.41
1959,13,*,N2PK,Squarehead's Master,2.84,3.1
1960,13,*,N2PK,Squarehead's Master,2.19,3.64
1961,13,*,N2PK,Squarehead's Master,2.45,3.69
1963,13,*,N2PK,Squarehead's Master,2.11,5.29
1964,13,*,N2PK,Squarehead's Master,2.64,4.1
1965,13,*,N2PK,Squarehead's Master,2.51,3.96
1966,13,*,N2PK,Squarehead's Master,3.83,3.73
1928,14,*,N2PMg*,Red Standard,4.21,6.48
1929,14,*,N2PMg*,Squarehead's Master,1.7,3.6
1930,14,*,N2PMg*,Red Standard,0.71,1.55
1931,14,*,N2PMg*,Red Standard,1.23,4
1933,14,*,N2PMg*,Red Standard,2.55,4.94
1934,14,*,N2PMg*,Red Standard,3.4,5.6
1935,14,*,N2PMg*,Red Standard,1.48,4.25
1936,14,*,N2PMg*,Red Standard,1.03,2.79
1938,14,*,N2PMg*,Red Standard,3.27,4.08
1939,14,*,N2PMg*,Red Standard,2.49,4.43
1940,14,*,N2PMg*,Squarehead's Master,2.78,3.81
1941,14,*,N2PMg*,Squarehead's Master,1.55,2.31
1943,14,*,N2PMg*,Squarehead's Master,3.32,5.16
1944,14,*,N2PMg*,Red Standard,2.01,3.51
1945,14,*,N2PMg*,Red Standard,1.81,3.15
1946,14,*,N2PMg*,Squarehead's Master,1.9,4.09
1948,14,*,N2PMg*,Squarehead's Master,2.43,4.36
1949,14,*,N2PMg*,Squarehead's Master,2.79,4.5
1950,14,*,N2PMg*,Squarehead's Master,1.98,3.56
1951,14,*,N2PMg*,Squarehead's Master,2.01,3.14
1953,14,*,N2PMg*,Squarehead's Master,2.11,4.76
1954,14,*,N2PMg*,Squarehead's Master,2.02,4.15
1955,14,*,N2PMg*,Squarehead's Master,2.38,3.43
1956,14,*,N2PMg*,Squarehead's Master,1.3,2.05
1958,14,*,N2PMg*,Squarehead's Master,2.11,2.64
1959,14,*,N2PMg*,Squarehead's Master,3.09,2.39
1960,14,*,N2PMg*,Squarehead's Master,2.26,2.5
1961,14,*,N2PMg*,Squarehead's Master,1.78,2.45
1963,14,*,N2PMg*,Squarehead's Master, , 
1964,14,*,N2PMg*,Squarehead's Master,2.67,3.3
1965,14,*,N2PMg*,Squarehead's Master,2.37,2.58
1966,14,*,N2PMg*,Squarehead's Master,2.81,2.3
1928,15,*,N2PMg*,Red Standard,3.87,6.72
1929,15,*,N2PKNaMg,Squarehead's Master,1.95,4.48
1930,15,*,N2PKNaMg,Red Standard,0.86,1.46
1931,15,*,N2PKNaMg,Red Standard,1.45,3.61
1933,15,*,N2PKNaMg,Red Standard,2.42,4.9
1934,15,*,N2PKNaMg,Red Standard,3.61,5.87
1935,15,*,N2PKNaMg,Red Standard,1.42,3.38
1936,15,*,N2PKNaMg,Red Standard,1.68,4.33
1938,15,*,N2PKNaMg,Red Standard,4.25,5.71
1939,15,*,N2PKNaMg,Red Standard,2.07,4.3
1940,15,*,N2PKNaMg,Squarehead's Master,2.84,4.19
1941,15,*,N2PKNaMg,Squarehead's Master,1.23,1.79
1943,15,*,N2PKNaMg,Squarehead's Master,3.33,5.66
1944,15,*,N2PKNaMg,Red Standard,2.43,4.01
1945,15,*,N2PKNaMg,Red Standard,2.22,3.85
1946,15,*,N2PKNaMg,Squarehead's Master,1.84,4.33
1948,15,*,N2PKNaMg,Squarehead's Master,2.71,5.22
1949,15,*,N2PKNaMg,Squarehead's Master,1.91,4.22
1950,15,*,N2PKNaMg,Squarehead's Master,1.94,3.8
1951,15,*,N2PKNaMg,Squarehead's Master,1.66,2.5
1953,15,*,N2PKNaMg,Squarehead's Master,3.23,6.47
1954,15,*,N2PKNaMg,Squarehead's Master,2.01,4.05
1955,15,*,N2PKNaMg,Squarehead's Master,2.03,3.38
1956,15,*,N2PKNaMg,Squarehead's Master,1.97,3.5
1958,15,*,N2PKNaMg,Squarehead's Master,3.48,5.46
1959,15,*,N2PKNaMg,Squarehead's Master,2.25,2.05
1960,15,*,N2PKNaMg,Squarehead's Master,2.25,3.1
1961,15,*,N2PKNaMg,Squarehead's Master,2.01,2.89
1963,15,*,N2PKNaMg,Squarehead's Master,2.33,4.73
1964,15,*,N2PKNaMg,Squarehead's Master,2.77,3.54
1965,15,*,N2PKNaMg,Squarehead's Master,2.3,3.32
1966,15,*,N2PKNaMg,Squarehead's Master,2.4,2.12
1928,16,*,N2*PKNaMg,Red Standard,4.18,6.57
1929,16,*,N2*PKNaMg,Squarehead's Master,2.26,4.87
1930,16,*,N2*PKNaMg,Red Standard,0.85,3.15
1931,16,*,N2*PKNaMg,Red Standard,1.37,5.69
1933,16,*,N2*PKNaMg,Red Standard,2.9,5.54
1934,16,*,N2*PKNaMg,Red Standard,3.82,6.38
1935,16,*,N2*PKNaMg,Red Standard,1.88,6.31
1936,16,*,N2*PKNaMg,Red Standard,1.62,4.7
1938,16,*,N2*PKNaMg,Red Standard,4.56,5.92
1939,16,*,N2*PKNaMg,Red Standard,2.32,6.14
1940,16,*,N2*PKNaMg,Squarehead's Master,3.72,5.4
1941,16,*,N2*PKNaMg,Squarehead's Master,1.97,3.89
1943,16,*,N2*PKNaMg,Squarehead's Master,4.17,7.05
1944,16,*,N2*PKNaMg,Red Standard,2.94,3.87
1945,16,*,N2*PKNaMg,Red Standard,2.62,4.94
1946,16,*,N2*PKNaMg,Squarehead's Master,2.04,5.41
1948,16,*,N2*PKNaMg,Squarehead's Master,3.53,6.21
1949,16,*,N2*PKNaMg,Squarehead's Master,2.88,4.71
1950,16,*,N2*PKNaMg,Squarehead's Master,2.47,4.82
1951,16,*,N2*PKNaMg,Squarehead's Master,2.91,4.75
1953,16,*,N2*PKNaMg,Squarehead's Master,3.03,6.52
1954,16,*,N2*PKNaMg,Squarehead's Master,2.95,5.45
1955,16,*,N2*PKNaMg,Squarehead's Master,3.17,4.64
1956,16,*,N2*PKNaMg,Squarehead's Master,1.93,3.2
1958,16,*,N2*PKNaMg,Squarehead's Master,3.12,4.65
1959,16,*,N2*PKNaMg,Squarehead's Master,3.58,3.38
1960,16,*,N2*PKNaMg,Squarehead's Master,2.75,3.41
1961,16,*,N2*PKNaMg,Squarehead's Master,2.68,4.13
1963,16,*,N2*PKNaMg,Squarehead's Master,1.94,5.67
1964,16,*,N2*PKNaMg,Squarehead's Master,2.66,4.13
1965,16,*,N2*PKNaMg,Squarehead's Master,2.57,4.49
1966,16,*,N2*PKNaMg,Squarehead's Master,3.84,4.41
1928,17,*,N2PKNaMg(A),Red Standard,4.16,6.83
1929,17,*,N2PKNaMg(A),Squarehead's Master,0.58,1.21
1930,17,*,N2PKNaMg(A),Red Standard,0.75,1.78
1931,17,*,N2PKNaMg(A),Red Standard,0.76,1.63
1933,17,*,N2PKNaMg(A),Red Standard,2.54,4.48
1934,17,*,N2PKNaMg(A),Red Standard,3.11,5.67
1935,17,*,N2PKNaMg(A),Red Standard,0.75,1.93
1936,17,*,N2PKNaMg(A),Red Standard,1.77,4.28
1938,17,*,N2PKNaMg(A),Red Standard,4.25,5.22
1939,17,*,N2PKNaMg(A),Red Standard,1.27,3.06
1940,17,*,N2PKNaMg(A),Squarehead's Master,3.29,4.93
1941,17,*,N2PKNaMg(A),Squarehead's Master,0.52,0.8
1943,17,*,N2PKNaMg(A),Squarehead's Master,2.92,4.57
1944,17,*,N2PKNaMg(A),Red Standard,2.38,3.54
1945,17,*,N2PKNaMg(A),Red Standard,0.97,1.55
1946,17,*,N2PKNaMg(A),Squarehead's Master,2,4.52
1948,17,*,N2PKNaMg(A),Squarehead's Master,2.57,5.35
1949,17,*,N2PKNaMg(A),Squarehead's Master,0.95,1.56
1950,17,*,N2PKNaMg(A),Squarehead's Master,1.9,3.13
1951,17,*,N2PKNaMg(A),Squarehead's Master,0.79,1.25
1953,17,*,N2PKNaMg(A),Squarehead's Master,2.53,4.55
1954,17,*,N2PKNaMg(A),Squarehead's Master,2.21,4.23
1955,17,*,N2PKNaMg(A),Squarehead's Master,1.27,1.72
1956,17,*,N2PKNaMg(A),Squarehead's Master,1.75,2.68
1958,17,*,N2PKNaMg(A),Squarehead's Master,3.41,5.19
1959,17,*,N2PKNaMg(A),Squarehead's Master,1.34,1.73
1960,17,*,N2PKNaMg(A),Squarehead's Master,2.04,2.98
1961,17,*,N2PKNaMg(A),Squarehead's Master,1.25,1.53
1963,17,*,N2PKNaMg(A),Squarehead's Master,1.8,3.23
1964,17,*,N2PKNaMg(A),Squarehead's Master,2.9,4.06
1965,17,*,N2PKNaMg(A),Squarehead's Master,0.99,1.21
1966,17,*,N2PKNaMg(A),Squarehead's Master,3.77,3.98
1928,18,*,N2PKNaMg(A),Red Standard,2.94,4.8
1929,18,*,N2PKNaMg(A),Squarehead's Master,1.28,2.67
1930,18,*,N2PKNaMg(A),Red Standard,0.26,0.41
1931,18,*,N2PKNaMg(A),Red Standard,1.6,4.6
1933,18,*,N2PKNaMg(A),Red Standard,2.38,5.13
1934,18,*,N2PKNaMg(A),Red Standard,1.44,1.94
1935,18,*,N2PKNaMg(A),Red Standard,1.55,4.44
1936,18,*,N2PKNaMg(A),Red Standard,0.82,2.88
1938,18,*,N2PKNaMg(A),Red Standard,3.46,4.06
1939,18,*,N2PKNaMg(A),Red Standard,2.14,4.78
1940,18,*,N2PKNaMg(A),Squarehead's Master,1.44,2.18
1941,18,*,N2PKNaMg(A),Squarehead's Master,1.27,2.26
1943,18,*,N2PKNaMg(A),Squarehead's Master,3.5,5.69
1944,18,*,N2PKNaMg(A),Red Standard,1.12,1.16
1945,18,*,N2PKNaMg(A),Red Standard,2.16,3.57
1946,18,*,N2PKNaMg(A),Squarehead's Master, , 
1948,18,*,N2PKNaMg(A),Squarehead's Master,2.17,3.87
1949,18,*,N2PKNaMg(A),Squarehead's Master,1.95,3.34
1950,18,*,N2PKNaMg(A),Squarehead's Master,0.92,1.44
1951,18,*,N2PKNaMg(A),Squarehead's Master,2.2,3.8
1953,18,*,N2PKNaMg(A),Squarehead's Master,3,6.18
1954,18,*,N2PKNaMg(A),Squarehead's Master,0.71,1.39
1955,18,*,N2PKNaMg(A),Squarehead's Master,2.84,4.56
1956,18,*,N2PKNaMg(A),Squarehead's Master,0.76,1.28
1958,18,*,N2PKNaMg(A),Squarehead's Master,2.68,4.22
1959,18,*,N2PKNaMg(A),Squarehead's Master,2.16,2.13
1960,18,*,N2PKNaMg(A),Squarehead's Master,0.84,1.48
1961,18,*,N2PKNaMg(A),Squarehead's Master,2.64,3.63
1963,18,*,N2PKNaMg(A),Squarehead's Master,1.84,4.23
1964,18,*,N2PKNaMg(A),Squarehead's Master,0.94,1
1965,18,*,N2PKNaMg(A),Squarehead's Master,2.32,3.08
1966,18,*,N2PKNaMg(A),Squarehead's Master,1.17,1.3
1928,19,*,C,Red Standard,4.07,6.51
1929,19,*,C,Squarehead's Master,1.75,3.56
1930,19,*,C,Red Standard,1,1.87
1931,19,*,C,Red Standard,1.61,3.48
1933,19,*,C,Red Standard,3.14,5.1
1934,19,*,C,Red Standard,3.05,4.46
1935,19,*,C,Red Standard,1.25,3.1
1936,19,*,C,Red Standard,1.35,2.88
1938,19,*,C,Red Standard,4.26,4.86
1939,19,*,C,Red Standard,2.2,4.1
1940,19,*,C,Squarehead's Master,2.64,3.67
1941,19,*,C,Squarehead's Master,1.16,1.45
1943,19,*,C,Squarehead's Master,3.63,5.47
1944,19,*,C,Red Standard,2.28,3.57
1945,19,*,C,Red Standard,1.87,3.16
1946,19,*,C,Squarehead's Master,1.66,3.48
1948,19,*,C,Squarehead's Master,2.46,4.88
1949,19,*,C,Squarehead's Master,2.27,5.04
1950,19,*,C,Squarehead's Master,1.87,2.81
1951,19,*,C,Squarehead's Master,1.91,2.44
1953,19,*,C,Squarehead's Master,2.43,4.78
1954,19,*,C,Squarehead's Master,2.03,3.65
1955,19,*,C,Squarehead's Master,1.82,2.85
1956,19,*,C,Squarehead's Master,1.72,2.84
1958,19,*,C,Squarehead's Master,3.17,4.3
1959,19,*,C,Squarehead's Master,2.13,1.85
1960,19,*,C,Squarehead's Master,2.19,3.3
1961,19,*,C,Squarehead's Master,1.83,2.23
1963,19,*,C,Squarehead's Master,1.71,3.53
1964,19,*,C,Squarehead's Master,2.36,3.1
1965,19,*,C,Squarehead's Master,2.4,3.23
1966,19,*,C,Squarehead's Master,2.34,2.1
1931,20,*,N2KNaMg,Red Standard,1.09,3.46
1933,20,*,N2KNaMg,Red Standard,2.12,3.57
1934,20,*,N2KNaMg,Red Standard,3.11,4.17
1935,20,*,N2KNaMg,Red Standard,0.78,2.93
1936,20,*,N2KNaMg,Red Standard,0.93,3.88
1938,20,*,N2KNaMg,Red Standard,3.21,4
1939,20,*,N2KNaMg,Red Standard,2.42,5.35
1940,20,*,N2KNaMg,Squarehead's Master,2.56,3.19
1941,20,*,N2KNaMg,Squarehead's Master,1.46,2.46
1943,20,*,N2KNaMg,Squarehead's Master,2.91,4.55
1944,20,*,N2KNaMg,Red Standard,2.59,4.2
1945,20,*,N2KNaMg,Red Standard,1.71,3.53
1946,20,*,N2KNaMg,Squarehead's Master,1.39,3.52
1948,20,*,N2KNaMg,Squarehead's Master,1.76,3.69
1949,20,*,N2KNaMg,Squarehead's Master,1.97,3.81
1950,20,*,N2KNaMg,Squarehead's Master,1.96,3.47
1951,20,*,N2KNaMg,Squarehead's Master,1.91,3.51
1953,20,*,N2KNaMg,Squarehead's Master,2.64,4.46
1954,20,*,N2KNaMg,Squarehead's Master,1.81,3.78
1955,20,*,N2KNaMg,Squarehead's Master,2.18,2.97
1956,20,*,N2KNaMg,Squarehead's Master,1.08,2.08
1958,20,*,N2KNaMg,Squarehead's Master,2.66,3.51
1959,20,*,N2KNaMg,Squarehead's Master,1.76,1.41
1960,20,*,N2KNaMg,Squarehead's Master,1.82,2.84
1961,20,*,N2KNaMg,Squarehead's Master,1.74,2.3
1963,20,*,N2KNaMg,Squarehead's Master,1.73,3.08
1964,20,*,N2KNaMg,Squarehead's Master,2.51,3.42
1965,20,*,N2KNaMg,Squarehead's Master,1.53,1.8
1966,20,*,N2KNaMg,Squarehead's Master,2.18,2.44
